Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 151	0.833804	0.494968	-1.548019	-0.518221	0.425206	0.401953	-1.813769	-0.621200	-0.631166	-2.531311	-0.275720	-1.986514	-2.285491	0.315584	-1.441717	-0.684317	-0.950072	-0.501611	0.760722	-2.597743	1.375274	-0.176062	-1.229112	-0.099658	-1.790517	-0.800584	-1.222469	1.016510	-1.770588	0.425206	1.159348	0.996578	1.202540	0.009966	-0.006644	0.571372	0.714215	-2.700723	0.199316	0.558083	-0.910208	0.385344	0.880310	-1.943333	0.893599	-0.431851	1.684215	1.209183	-0.634488	-1.767266	-1.119489	-3.684015	-1.245720	-0.425206	-0.627845	-0.641132	0.830482	0.594625	-0.923496	-1.119489	-0.398631	-0.986613
Probe 152	0.076404	0.059795	-0.272399	0.418563	0.544796	0.621200	0.661064	1.082949	-0.777331	-0.112945	0.069760	0.222569	-1.521446	0.634488	-0.415240	-0.411919	-0.322227	-0.511577	0.089692	-0.910208	0.259110	0.036541	-0.591303	-0.079726	-0.116268	-0.162775	-0.365412	0.494968	-0.561406	0.332193	0.461748	1.252363	0.289008	0.690961	-0.169418	0.408597	-0.225891	-0.524864	0.259110	-0.245822	-0.830482	0.561406	1.202540	-1.036442	0.003322	0.687639	0.933461	-1.072983	-0.102980	-0.275720	-0.498289	-0.471714	-0.867023	-0.006644	-0.312261	-0.172741	-0.056473	-0.259110	-0.391987	-0.046507	-0.800584	-0.850414
Probe 153	-0.132877	0.647775	-3.129253	0.169418	-0.209282	0.578015	-1.577913	-0.209282	-0.700927	-2.155926	-0.039863	-1.325450	-0.305618	0.318905	-0.886955	-0.302295	-0.611235	0.275720	-0.687639	-1.484897	1.395214	-0.538153	-1.524768	-0.554762	-0.956715	0.126233	0.282363	0.883633	0.920174	0.415240	-0.182705	1.411822	0.252467	-0.279042	-0.465070	0.385344	0.903565	-1.471611	-0.418563	0.382022	-0.587981	0.132877	1.996478	-1.252363	-0.136199	-0.524864	1.385249	-0.750756	0.129556	-0.720858	0.122911	-2.199118	-1.219148	-0.800584	-1.092915	-0.587981	0.215925	0.544796	-0.488323	-2.587778	-2.458225	0.504934
Probe 154	0.863701	0.494968	-0.571372	0.411919	0.069760	0.388665	-0.521543	1.069661	0.199316	-0.388665	0.019932	-0.328871	-0.106302	-0.249145	-0.421885	0.195994	0.096336	-0.352125	-0.199316	-0.086370	0.285686	-0.391987	-0.514898	-0.398631	-0.009966	-0.066439	-0.126233	-0.405276	-0.036541	0.172741	0.122911	1.036442	-0.172741	0.119590	0.112945	0.000000	0.511577	-0.581338	0.358768	-0.564728	-0.056473	-0.325549	0.122911	-0.641132	0.318905	0.504934	0.863701	-1.056373	-0.102980	0.518221	0.056473	-0.704249	-0.066439	-0.358768	-0.298974	-0.391987	0.667707	-0.627845	0.541474	-0.003322	-0.328871	-0.724180
Probe 155	-0.382022	-0.315584	-0.511577	-0.033219	-0.352125	0.192671	1.571270	-0.930140	-0.189350	-0.498289	2.225691	-0.783975	-0.498289	-1.235756	-0.790618	-0.504934	-0.112945	-0.979968	-0.265754	-0.946749	-0.627845	-1.458325	-0.239179	-0.099658	-0.677673	-0.923496	-0.820516	1.680894	-1.318806	-0.970003	-0.086370	-0.913530	-0.079726	-1.056373	-0.558083	-0.581338	1.677572	-0.554762	0.139521	-0.581338	-0.488323	0.013288	-1.172645	-0.558083	-0.960038	-1.099558	0.528187	-0.591303	-0.338837	-0.810550	-0.863701	-0.647775	-0.142843	-1.149383	-0.026575	-1.332093	-0.621200	-0.551440	1.760623	-0.272399	-0.235857	-0.528187
Probe 156	-0.172741	0.441817	0.063117	-0.398631	-1.146061	1.581235	1.920071	-0.269076	0.358768	-1.335414	0.534830	-0.637811	-0.707571	-0.195994	-1.029798	-0.657741	-1.315485	-0.521543	1.893498	0.073082	0.604591	-1.332093	-0.209282	-1.268971	-0.089692	-1.760623	-1.292234	0.867023	-0.441817	0.195994	0.896921	0.215925	0.720858	-2.265550	0.488323	-0.212603	0.112945	0.059795	-0.056473	-1.156026	-0.777331	0.229213	-1.415144	-0.830482	-0.019932	-0.880310	-0.328871	-1.192575	-0.219247	-0.893599	-0.943427	-1.428430	-0.644454	1.096236	-1.112845	-1.205861	-0.438495	-0.498289	0.152809	-1.368630	-0.597947	-1.538054
Probe 157	1.491541	0.996578	-0.651098	0.926818	-0.126233	1.096236	-0.584660	0.724180	-0.096336	-0.156131	-0.325549	-0.242501	0.073082	-0.232535	-0.558083	-0.485002	-0.073082	-0.265754	-0.036541	-0.076404	0.876989	-0.624522	-0.690961	-0.079726	-0.342159	0.431851	-0.757399	0.365412	-0.059795	-0.382022	0.661064	0.976647	-0.305618	-0.142843	-0.368734	-0.797263	0.365412	-0.634488	0.126233	-0.385344	1.757301	-0.391987	-0.182705	-0.757399	-0.009966	-0.508255	-0.195994	-1.637713	-0.139521	-0.538153	-0.654420	-0.734146	-0.594625	-0.342159	-0.717537	-0.657741	0.318905	-0.039863	0.259110	-0.478357	-0.893599	-0.485002
Probe 158	0.627845	1.455003	0.009966	1.235756	-0.232535	1.345379	-0.445138	-0.086370	-0.810550	-0.438495	0.421885	-0.953393	-0.607913	0.295652	-1.159348	-0.066439	-0.950072	-0.348802	0.571372	-0.594625	-0.717537	-0.760722	-0.395310	-0.315584	-0.415240	-0.036541	-0.408597	1.827055	0.611235	-0.418563	0.647775	0.189350	0.179384	-0.362090	-0.132877	0.823838	0.996578	-0.488323	0.534830	-0.960038	0.697605	0.019932	-0.352125	-0.375378	-0.548119	-0.983291	1.026476	-2.434973	-0.684317	-0.597947	-1.166002	-0.478357	-0.109624	-0.096336	-0.029897	-1.647678	0.810550	0.767365	-0.475036	-0.491645	0.255788	-0.066439
Probe 159	0.916852	0.222569	-1.328771	0.694283	-0.375378	0.056473	-1.757301	0.212603	-1.255685	0.036541	0.166096	-2.807025	-1.106202	1.023153	-1.700823	-0.837126	-0.906886	-0.694283	0.817195	-3.029594	0.754078	-0.122911	-1.524768	-0.089692	-1.986514	-1.109524	-0.880310	1.156026	-1.637713	-0.199316	0.325549	2.245620	0.428529	-0.611235	-0.189350	0.847091	0.289008	-2.707366	-0.209282	0.335514	-0.754078	0.102980	0.850414	-2.946555	0.880310	-0.571372	1.179288	1.720764	-1.219148	-0.093014	-1.528089	-2.946555	-1.604486	-0.607913	-0.395310	-0.375378	1.096236	0.534830	-0.458426	-1.102881	-0.750756	-0.003322
Probe 160	1.166002	1.531411	-2.252264	0.684317	-2.023051	0.269076	-2.601064	1.029798	0.740790	-0.189350	-0.382022	-2.398436	-2.278847	-0.528187	-2.248942	-1.375274	0.073082	-0.989934	0.607913	-1.704145	0.202637	-0.850414	-2.494773	-0.119590	-0.727503	-1.697502	-0.415240	0.478357	-1.677572	-1.219148	0.727503	1.777231	-0.607913	-0.767365	1.043085	-0.979968	-0.066439	-1.803804	1.787196	-0.860380	-0.275720	-0.601269	1.900141	-1.285590	0.086370	-1.361987	1.385249	-1.169324	-0.514898	0.219247	-0.601269	-3.461446	-0.475036	-1.352022	-1.654321	-1.650999	0.259110	-0.591303	0.099658	-2.302099	-1.518124	1.999800
Probe 161	2.185832	0.096336	-1.833709	0.574694	-0.837126	2.042981	-1.810447	0.475036	0.328871	-0.724180	0.013288	-0.700927	0.229213	-1.262328	-0.611235	0.704249	0.644454	-0.096336	1.205861	-0.587981	0.162775	-0.591303	-1.142740	0.279042	-0.136199	-0.697605	-0.355446	2.654221	-1.355344	-1.092915	0.587981	-0.488323	-0.318905	-0.860380	-0.867023	-1.166002	1.617783	-0.754078	0.491645	-0.700927	-0.867023	0.215925	0.787297	-0.867023	-1.714110	0.408597	2.202440	1.587878	-0.066439	-1.272293	-1.086270	-0.375378	0.641132	0.056473	-1.783874	-1.474933	0.631166	-0.780653	-0.325549	-0.876989	-0.016610	-1.355344
Probe 162	0.661064	0.391987	-1.408501	0.378700	0.156131	0.667707	-1.129453	0.009966	-0.405276	-1.278947	-0.302295	-0.983291	-0.395310	-0.202637	-0.956715	0.342159	0.069760	0.096336	0.817195	-1.166002	0.455104	-0.312261	-0.584660	-0.275720	-0.760722	-0.352125	-0.102980	-1.175967	-0.568049	0.195994	0.156131	1.690858	-0.023253	0.448461	-0.106302	0.176062	-0.096336	-1.451681	-0.468392	-0.478357	-0.468392	0.186028	0.597947	-1.268971	0.700927	-0.039863	1.601164	-0.970003	0.029897	-0.182705	0.023253	-1.458325	-0.740790	-0.365412	-0.345480	-0.152809	0.617879	-0.116268	-0.289008	-0.710892	-0.870346	0.156131
Probe 163	0.767365	0.209282	-0.352125	0.225891	-0.016610	0.401953	-0.401953	1.225791	-0.578015	-0.401953	0.528187	-0.458426	-0.385344	0.720858	-1.126132	0.003322	-0.408597	-0.252467	0.581338	-0.418563	0.481679	-0.508255	-0.860380	-0.079726	-0.199316	0.006644	-0.793941	1.039764	-0.269076	-0.009966	0.803907	-0.355446	0.116268	-0.249145	0.408597	-0.641132	-0.139521	-0.647775	0.637811	0.166096	-0.355446	0.308939	0.930140	-0.597947	-0.857057	-0.428529	0.066439	-1.714110	0.136199	-0.398631	-1.225791	-0.910208	-0.328871	0.375378	-1.072983	0.574694	0.518221	-0.262433	0.664386	0.066439	-0.694283	-0.186028
Probe 164	0.584660	0.548119	-0.448461	0.129556	-0.664386	1.687537	-0.398631	0.867023	0.116268	-0.348802	0.009966	-0.415240	-0.215925	-0.289008	-0.245822	1.587878	-0.205960	-0.777331	0.166096	-0.063117	0.458426	-1.059695	-0.338837	-0.568049	-0.049829	-0.159452	-0.767365	0.019932	-0.172741	-0.328871	1.524768	1.365309	-0.149487	-0.411919	0.019932	-0.086370	0.302295	-1.043085	-0.209282	-0.641132	-0.372056	-1.112845	-0.046507	-0.322227	-0.405276	1.365309	0.584660	-1.335414	0.953393	-0.116268	-0.275720	-0.671030	-1.072983	-0.362090	-0.813873	-0.704249	0.342159	-1.142740	-0.212603	-0.232535	-0.551440	0.102980
Probe 165	1.059695	0.870346	-0.548119	1.607819	-0.710892	0.019932	-1.112845	0.415240	0.501611	-2.564527	1.292234	-1.458325	-0.571372	-0.581338	-0.421885	-0.624522	-0.744112	-0.182705	1.069661	-2.109424	0.421885	-0.335514	-1.142740	-0.421885	-0.325549	-0.578015	-0.451782	0.086370	-0.760722	0.514898	0.737468	1.175967	0.541474	-0.289008	0.096336	-0.289008	0.282363	-1.910106	0.016610	0.475036	-0.750756	0.315584	0.880310	-1.621105	0.730824	-0.936784	1.707466	-0.282363	-0.398631	0.003322	-0.734146	-1.189253	-0.485002	-0.601269	-0.651098	-0.800584	0.063117	0.219247	-0.265754	-1.325450	-0.644454	-0.076404
Probe 166	0.119590	1.126132	-1.072983	1.564627	-1.863604	1.112845	0.989934	0.242501	-0.013288	-2.461546	-1.325450	-1.827055	-1.212504	-0.405276	-2.086173	-1.179288	-1.567948	-2.142640	-0.186028	-2.023051	1.940011	-0.335514	-1.099558	-1.478254	1.302198	-1.959941	-2.906684	1.999800	-0.730824	-1.159348	0.774009	-0.355446	1.242399	-2.351922	-0.504934	1.009866	0.355446	-2.458225	2.421687	-1.979870	0.757399	0.793941	-1.172645	-1.491541	-1.278947	-2.248942	0.215925	-1.710788	-0.445138	-0.591303	-1.983192	-2.026373	-1.491541	-0.388665	-2.033016	-2.099459	0.009966	-0.053151	1.577913	-1.325450	-1.916749	-2.793739
Probe 167	0.624522	0.531509	-0.890276	-0.817195	0.162775	-0.335514	0.617879	0.106302	-1.126132	-1.534732	0.009966	-0.365412	-1.139418	0.298974	0.458426	0.318905	-0.770688	-0.441817	0.455104	-1.016510	-0.179384	0.896921	-0.611235	0.149487	-0.458426	-0.362090	0.282363	0.843770	-0.348802	0.059795	0.508255	1.122810	-0.275720	-0.318905	-0.365412	0.053151	0.820516	-0.999900	0.348802	0.212603	-0.873667	-0.475036	0.644454	-0.302295	0.694283	-0.332193	0.896921	1.687537	-0.800584	0.252467	-0.817195	-0.279042	-0.880310	0.019932	-0.279042	-0.820516	-0.933461	0.215925	-0.431851	-0.049829	-0.375378	-0.750756
Probe 168	0.993257	0.923496	-1.860282	1.757301	-1.421787	0.528187	-2.255585	0.554762	0.953393	-2.112745	0.378700	-2.275526	-2.302099	-0.129556	-1.823733	-1.239077	-0.312261	-0.521543	0.259110	-2.039659	0.793941	-0.136199	-2.112745	-0.458426	0.046507	-0.740790	-0.747433	0.933461	-0.900242	0.156131	0.043185	1.574592	-0.046507	-0.634488	0.465070	-0.810550	0.777331	-1.677572	0.850414	-0.667707	0.285686	-0.232535	1.674250	-2.963163	0.408597	-1.700823	1.458325	-1.259007	-0.720858	0.269076	-1.069661	-3.793639	-0.604591	-0.687639	-1.564627	-1.700823	1.029798	0.661064	-0.205960	-2.152605	-0.973325	0.687639
Probe 169	0.102980	0.102980	-0.352125	-0.205960	-0.541474	0.149487	-0.445138	-0.680996	-1.082949	-0.720858	-0.076404	-0.584660	-0.335514	0.023253	0.006644	-0.425206	-0.863701	-0.478357	-0.056473	-0.408597	-0.425206	0.003322	-0.624522	-0.006644	-0.936784	-0.425206	0.192671	0.558083	0.152809	-0.205960	-0.448461	0.627845	2.042981	-0.770688	-1.016510	0.740790	0.770688	-0.059795	-0.368734	-0.059795	-0.372056	-0.063117	0.833804	-0.431851	0.192671	-0.212603	-0.292329	0.059795	-0.405276	-1.076304	0.063117	-0.182705	-0.162775	-0.524864	-0.438495	0.149487	-0.255788	0.661064	0.614556	-0.511577	-0.571372	-0.830482
Probe 170	0.558083	0.946749	-1.361987	0.817195	-0.182705	0.996578	-0.664386	0.485002	0.332193	-1.727407	0.817195	-1.122810	-1.574592	-0.431851	-1.149383	-0.956715	-0.342159	0.345480	-0.807229	-1.245720	-0.019932	0.242501	-1.092915	-0.308939	-0.664386	-0.979968	-0.159452	0.269076	-1.205861	0.558083	-0.212603	1.830388	0.823838	-0.023253	0.382022	-0.162775	-0.066439	-0.817195	0.076404	-0.342159	-0.016610	0.867023	0.471714	-6.643856	1.166002	0.378700	1.149383	0.049829	0.053151	0.000000	-0.514898	-2.298777	-0.558083	-1.039764	-0.076404	-0.783975	0.099658	0.518221	-0.830482	-1.418465	-1.082949	-0.186028
Probe 171	0.973325	1.179288	-1.913428	1.528089	-0.973325	1.205861	-2.225691	0.930140	0.594625	-1.940011	0.717537	-1.983192	-2.710688	-0.378700	-2.199118	-0.970003	-0.365412	-0.607913	0.435172	-1.833709	1.106202	-0.637811	-3.650799	-0.391987	0.046507	-0.936784	-0.817195	1.239077	-1.079626	0.093014	0.684317	1.551340	0.348802	-0.441817	0.023253	-0.531509	0.757399	-1.564627	0.690961	-0.850414	0.099658	0.099658	0.554762	-3.006343	0.647775	-1.401857	0.754078	-0.847091	-0.415240	-0.066439	-0.783975	-4.444738	-1.209183	-0.657741	-1.033119	-1.415144	1.066339	0.501611	-0.096336	-1.956619	-2.305420	0.365412
Probe 172	1.999800	0.269076	-1.059695	0.647775	-0.182705	0.564728	-1.066339	0.574694	0.036541	-1.179288	0.617879	-0.996578	-0.747433	0.079726	-1.342058	-0.242501	0.186028	-0.641132	1.229112	-2.072886	0.368734	-0.019932	-0.933461	-0.006644	-0.039863	-0.843770	-1.242399	0.694283	-1.209183	-0.142843	-0.159452	2.710688	0.634488	-0.747433	0.289008	-0.192671	0.149487	-1.817090	0.391987	0.551440	-0.305618	0.378700	0.647775	-1.371952	0.189350	-0.790618	2.155926	1.365309	-0.073082	-0.481679	-0.700927	-0.770688	-0.076404	-0.262433	-0.614556	-0.976647	0.405276	0.548119	-0.468392	-1.827055	-0.637811	0.089692
Probe 173	0.727503	0.737468	-1.641034	1.199218	-0.398631	0.398631	-1.853639	0.913530	0.475036	-1.255685	0.179384	-1.368630	-1.674250	-0.581338	-1.627748	-0.989934	-0.132877	-0.451782	0.338837	-1.421787	0.458426	-0.205960	-1.461646	-0.737468	0.142843	-0.870346	-0.252467	1.212504	-0.398631	0.212603	-0.627845	1.195896	0.053151	-0.471714	-0.013288	-0.122911	-0.136199	-0.810550	0.421885	-0.152809	0.116268	-0.259110	2.318707	-1.577913	-0.023253	-0.790618	0.694283	-0.734146	-0.541474	0.016610	-0.514898	-2.534632	-0.820516	-0.166096	-0.372056	-1.388571	0.156131	0.375378	-0.036541	-1.498195	-1.142740	0.584660
Probe 174	-0.455104	0.375378	-0.847091	-0.086370	-0.764043	0.744112	-1.122810	-0.734146	-2.126032	-0.684317	-0.471714	-1.265650	-1.063017	0.102980	0.182705	-0.757399	-1.089592	-0.069760	-0.298974	-0.391987	0.142843	-0.677673	-1.169324	-0.428529	-1.548019	-0.883633	0.239179	1.009866	0.322227	-0.129556	-0.335514	-0.043185	0.455104	-0.910208	-0.913530	0.551440	0.657741	-0.561406	-0.690961	-0.166096	0.358768	0.053151	1.036442	-0.893599	-0.176062	-0.458426	0.687639	0.086370	-0.358768	-0.461748	-0.441817	-0.774009	-0.783975	-0.488323	-0.727503	-0.730824	-0.272399	0.222569	0.106302	-1.179288	-1.109524	0.378700
Probe 175	0.744112	-0.172741	-0.827160	0.697605	-0.690961	0.272399	-0.793941	0.744112	-0.348802	-0.584660	0.255788	-0.152809	-0.916852	-0.548119	-0.677673	-0.152809	-0.186028	0.235857	0.561406	-0.777331	0.205960	0.215925	-0.983291	-0.043185	-0.249145	-0.405276	-0.232535	0.538153	-0.561406	-0.026575	0.099658	0.023253	-0.727503	-0.212603	-0.255788	-0.979968	0.504934	-0.189350	0.289008	-0.219247	-0.076404	-0.601269	1.936679	-0.073082	-0.119590	1.172645	0.554762	-1.521446	-0.481679	-0.156131	0.026575	-1.063017	-0.382022	-0.222569	-0.627845	-0.408597	-0.063117	-0.378700	0.205960	-0.554762	-0.896921	0.019932
Probe 176	0.378700	1.637713	-2.451581	-1.617783	-3.454803	1.484897	-0.843770	-0.016610	-2.640935	-2.444938	-0.943427	-1.315485	-2.049624	-2.189153	-3.331893	-2.959841	-2.361887	-3.076108	-1.076304	-2.999700	3.102681	-3.152505	-0.783975	-3.581035	-1.936679	-2.102781	-4.125832	3.358466	-4.365009	-2.906684	1.534732	-4.192275	-3.916549	-6.643856	-1.674250	-5.673851	2.391793	-2.876790	-2.617683	-2.770488	-2.491452	-3.880012	1.352022	-2.979771	-2.102781	0.807229	2.846896	-2.358566	-1.853639	-2.331993	-3.275426	-3.474733	-1.727407	-3.497995	-2.644256	-2.149283	-2.973127	-3.232234	3.511281	-2.355244	-4.301899	-3.650799
Probe 177	0.119590	1.773909	-1.139418	0.342159	-0.714215	0.621200	-0.813873	0.508255	0.308939	-1.192575	1.222469	-0.840448	-0.531509	-0.391987	-1.448360	-0.564728	0.000000	-0.362090	0.322227	-0.528187	0.707571	-0.587981	-1.551340	-1.089592	0.328871	-0.415240	-0.325549	0.415240	-0.425206	0.172741	0.767365	1.348701	-1.109524	-0.654420	-0.009966	-1.202540	1.019832	-0.325549	0.418563	0.152809	-0.009966	-0.946749	-0.338837	-0.451782	-0.192671	-0.362090	0.617879	-1.438395	-0.624522	-1.352022	0.298974	-0.528187	-0.186028	-0.667707	-1.617783	-0.488323	0.687639	-0.066439	1.328771	-0.169418	-0.979968	-2.341958
Probe 178	2.983092	-0.554762	-1.441717	1.521446	-1.488219	1.677572	-0.438495	0.730824	-1.936679	-1.611140	3.414944	-1.807125	-2.003122	-1.441717	-1.734050	0.083048	-2.544597	0.524864	1.611140	-2.006443	-0.900242	-1.690858	-1.458325	-1.106202	-0.903565	-0.664386	-1.564627	0.033219	-1.770588	-2.425009	0.245822	-1.415144	-1.245720	-0.697605	-1.564627	-2.361887	1.820412	-2.544597	-1.308842	-1.647678	-1.428430	-1.215826	0.455104	-2.979771	-0.857057	1.551340	1.830388	-0.501611	-1.023153	-1.604486	-1.846996	-2.062921	-1.455003	0.039863	-1.561305	-1.734050	-0.152809	-1.521446	-1.315485	-0.936784	-1.431752	-1.740693
Probe 179	0.700927	0.564728	-0.704249	0.149487	-0.205960	-0.073082	-0.558083	0.355446	-0.186028	-0.202637	0.302295	0.013288	-0.289008	-0.006644	-0.757399	-0.518221	-0.471714	-0.903565	0.388665	-0.352125	-0.086370	0.043185	-0.528187	-0.262433	-0.587981	-0.285686	-0.667707	0.059795	-0.481679	-0.468392	-0.009966	1.156026	-0.202637	-0.465070	-0.591303	-0.475036	0.093014	-0.634488	0.119590	-1.116167	-0.076404	-0.378700	0.089692	-0.973325	0.398631	-0.009966	-0.727503	-0.677673	-0.142843	-0.139521	-0.239179	-0.149487	-0.368734	-0.209282	-0.571372	0.122911	1.063017	-0.112945	0.023253	-0.587981	-0.571372	-0.069760
Probe 180	-0.335514	-0.491645	-0.764043	-0.069760	-0.129556	0.289008	-0.398631	0.172741	0.086370	-0.401953	1.767266	-0.554762	-0.634488	-0.664386	-0.684317	-0.578015	1.278947	-0.833804	-0.109624	-1.235756	-0.282363	0.308939	-0.461748	0.179384	-0.425206	-0.886955	-0.126233	-0.053151	-1.484897	-0.488323	-0.461748	0.880310	1.481576	-0.979968	0.275720	0.926818	-0.023253	-1.039764	-0.013288	-0.571372	-0.039863	0.053151	0.431851	-0.780653	-1.182610	0.853735	-0.295652	-1.242399	-0.475036	-0.793941	-0.368734	-1.531411	-0.166096	-0.827160	-1.102881	-1.428430	0.003322	-0.694283	0.126233	-0.548119	-0.554762	-0.840448
Probe 181	0.129556	0.033219	-2.033016	-0.066439	-0.614556	-0.142843	-2.232334	-0.597947	-0.411919	-0.960038	0.372056	-0.717537	-0.950072	-0.099658	-0.597947	0.275720	-0.302295	0.770688	0.920174	-1.056373	-0.700927	-1.930036	-1.783874	0.465070	-1.358666	0.209282	0.172741	0.770688	-0.916852	0.136199	1.594521	-1.136097	1.707466	0.195994	-0.298974	-0.129556	0.710892	-2.431652	0.647775	-1.288912	-0.009966	0.219247	0.790618	-1.348701	-0.558083	0.568049	-0.378700	-1.448360	-0.601269	-0.906886	-0.385344	-1.288912	-0.591303	-0.687639	-0.083048	-0.667707	0.199316	-0.624522	0.720858	-0.029897	-0.308939	-0.202637
Probe 182	0.744112	0.026575	-2.049624	0.043185	-0.940106	0.604591	-1.767266	0.916852	-1.036442	-1.803804	2.199118	-1.913428	-1.604486	-0.840448	-1.215826	-0.950072	-1.411822	-0.315584	-0.724180	-1.760623	-0.275720	-0.564728	-1.890176	-0.767365	-0.382022	-1.425109	-0.471714	-0.086370	-0.903565	-0.056473	-0.013288	1.680894	0.485002	-0.205960	-0.272399	0.192671	-0.494968	-1.664286	0.568049	-0.192671	-0.790618	1.561305	1.916749	-2.743915	0.790618	0.491645	1.249042	0.136199	0.604591	-0.627845	0.252467	-2.305420	-0.568049	-0.534830	-0.906886	-1.298877	-0.843770	-0.292329	0.099658	-2.700723	-1.235756	1.102881
Probe 183	0.298974	-0.332193	-0.568049	0.461748	0.269076	0.538153	0.391987	0.129556	-1.581235	0.169418	-0.006644	0.358768	-0.391987	0.242501	-0.538153	-0.079726	-0.255788	-0.318905	-0.003322	-0.461748	-0.086370	-0.445138	-0.106302	-0.229213	-0.182705	-0.112945	-0.504934	-0.026575	0.033219	0.099658	0.385344	0.448461	0.119590	-1.368630	-0.401953	0.109624	0.116268	-0.352125	0.126233	0.318905	-0.986613	0.219247	0.714215	0.063117	-0.335514	1.504838	0.574694	-0.667707	0.189350	-0.132877	-0.641132	0.199316	-0.867023	0.315584	-0.494968	-0.112945	-0.292329	0.139521	-0.611235	0.129556	-0.302295	-2.268872
Probe 184	0.664386	1.099558	-2.368530	1.142740	-1.046407	1.328771	-1.677572	1.278947	1.102881	-0.511577	0.953393	-2.219048	-2.385149	-0.102980	-1.880212	-0.883633	-0.651098	-0.182705	0.136199	-1.949976	0.667707	-0.504934	-2.069565	-1.076304	0.152809	-0.923496	-0.893599	0.840448	-0.730824	-0.272399	0.292329	2.046302	-0.418563	-0.710892	0.229213	-0.700927	0.069760	-1.395214	1.411822	-0.664386	-0.850414	-0.435172	1.554662	-2.391793	-0.013288	-1.461646	1.837031	-0.950072	-0.690961	0.172741	-1.249042	-3.800282	-0.860380	-0.651098	-1.006544	-0.910208	0.687639	0.318905	0.169418	-2.365209	-0.966681	0.647775
Probe 185	0.318905	0.584660	-0.687639	0.405276	-0.724180	0.215925	-0.880310	0.209282	-0.019932	-0.810550	0.857057	-1.418465	0.152809	0.212603	-1.049730	-0.953393	0.126233	-0.863701	-0.202637	-1.235756	0.179384	0.126233	-1.318806	-1.265650	-1.551340	-1.664286	-1.019832	-1.112845	-0.667707	1.365309	0.305618	0.368734	0.122911	-1.431752	0.418563	0.355446	0.176062	-1.305520	2.069565	-0.342159	-0.548119	0.325549	0.279042	-1.182610	0.302295	0.501611	1.342058	-0.501611	0.106302	0.169418	-0.810550	-1.561305	-0.089692	-0.129556	-1.019832	-0.976647	-1.229112	-0.431851	-0.604591	-2.122710	-0.209282	1.335414
Probe 186	0.601269	0.441817	-1.800482	0.960038	-1.182610	1.468289	-1.577913	0.096336	0.475036	-1.999800	0.661064	-1.930036	-2.126032	-0.026575	-1.717442	-1.063017	-0.342159	-0.445138	-0.279042	-1.923392	0.102980	-0.597947	-1.876890	-0.109624	-0.684317	-0.807229	-0.159452	0.843770	-1.136097	0.378700	0.790618	1.023153	0.378700	-0.219247	0.305618	-0.016610	0.385344	-1.458325	-0.255788	-0.847091	0.926818	0.069760	0.989934	-2.126032	0.093014	-1.195896	1.126132	-0.166096	-0.744112	0.318905	-0.465070	-3.557784	-0.747433	-0.475036	-1.511481	-1.156026	0.395310	0.873667	-0.382022	-1.760623	-0.671030	1.036442
Probe 187	0.986613	0.099658	0.538153	-0.348802	0.667707	1.282269	1.249042	-0.199316	-1.182610	-0.873667	0.421885	-0.009966	0.026575	0.508255	-0.458426	0.132877	-0.724180	-0.644454	0.790618	-0.538153	0.617879	-1.053051	0.209282	0.245822	-0.574694	-0.318905	-0.694283	1.066339	-0.860380	0.129556	0.571372	-0.043185	0.488323	-0.285686	-0.491645	0.192671	0.514898	-0.106302	-0.558083	-0.019932	0.009966	0.142843	-0.548119	-0.415240	-0.073082	-0.840448	0.395310	-0.720858	0.308939	-0.451782	0.249145	-0.405276	-0.870346	-0.215925	0.511577	-0.903565	-0.219247	-0.342159	0.225891	0.166096	0.139521	-0.428529
