Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 37	-0.056473	3.212304	0.176062	-0.568049	-0.421885	-0.079726	1.328771	-1.265650	-0.069760	-0.019932	-0.166096	0.102980	0.149487	0.076404	-0.302295	0.757399	-0.235857	-0.362090	-0.365412	-0.514898	-0.129556	-0.524864	0.009966	-0.013288	-1.033119	-0.073082	-0.876989	-0.235857	-0.156131	0.083048	-0.076404	-0.142843	-0.727503	-0.521543	-0.239179	-0.225891	-0.375378	-0.425206	-0.182705	0.063117	-0.239179	0.049829	-0.720858	-0.089692	-0.322227	-0.431851	0.059795	-0.508255	-0.219247	-0.614556	-0.574694	-0.664386	-0.358768	-0.146165	-0.903565	0.235857	-0.096336	1.418465	0.564728	-0.335514	-0.624522	-0.089692
Probe 38	0.308939	0.747433	0.033219	0.063117	-0.315584	0.554762	0.717537	0.272399	0.425206	-0.272399	-0.481679	0.302295	0.611235	0.205960	-0.405276	-0.568049	-0.302295	0.166096	-0.232535	-0.049829	-0.039863	-0.644454	-0.564728	-0.518221	0.335514	-0.355446	-0.126233	-0.401953	-0.232535	0.209282	-0.043185	-0.617879	-0.498289	-0.378700	-0.308939	0.345480	1.933357	0.016610	-0.342159	0.182705	-0.538153	-0.372056	-0.704249	0.086370	-0.063117	-0.102980	-0.129556	0.009966	-1.003223	-0.724180	-0.385344	0.611235	0.029897	0.192671	-0.262433	0.076404	0.292329	-0.697605	-0.079726	-0.504934	-0.096336	0.783975
Probe 39	-0.843770	0.106302	-0.312261	1.498195	0.195994	-0.528187	-0.242501	0.780653	0.534830	-0.122911	0.086370	-0.554762	0.355446	-0.674352	-0.102980	-1.259007	-0.182705	0.305618	-0.006644	-0.896921	0.176062	-0.026575	0.235857	-0.235857	-1.448360	-0.166096	0.136199	-1.059695	-0.069760	0.225891	0.179384	-0.930140	-0.886955	0.624522	-0.960038	0.009966	0.079726	0.026575	-0.827160	-0.368734	0.302295	0.109624	1.727407	-0.760722	0.690961	0.388665	-0.269076	-0.750756	0.259110	0.089692	-0.508255	-0.448461	0.269076	1.129453	0.083048	-0.169418	-0.823838	-0.249145	-0.059795	0.481679	-0.793941	0.332193
Probe 40	-0.275720	-0.272399	0.531509	-0.375378	0.083048	-1.896820	0.086370	-1.468289	0.298974	0.043185	0.186028	0.401953	0.102980	-0.697605	-0.800584	-0.677673	0.418563	-0.006644	-0.777331	-0.411919	-0.232535	0.853735	-0.534830	-0.352125	-1.352022	0.428529	0.774009	0.551440	0.083048	0.481679	0.554762	-1.797161	0.222569	0.102980	0.541474	0.083048	-0.750756	0.999900	-0.189350	-0.232535	-0.950072	-0.485002	-0.355446	-0.690961	-0.069760	1.235756	-0.106302	0.415240	-1.318806	-0.415240	0.013288	0.737468	0.817195	-1.036442	-0.219247	-0.926818	0.176062	-0.026575	0.192671	-0.039863	-0.112945	0.009966
Probe 41	-0.019932	-0.558083	-0.302295	-0.428529	-0.760722	-1.401857	-0.122911	-0.312261	0.335514	-0.654420	0.671030	1.215826	-0.146165	-1.006544	-0.740790	0.132877	1.159348	0.651098	-0.179384	0.923496	0.182705	0.302295	0.119590	-0.166096	-0.677673	0.475036	0.428529	0.295652	0.292329	0.355446	0.943427	0.461748	-0.292329	-0.471714	0.345480	-0.551440	-2.308742	-0.465070	0.554762	-0.019932	-0.475036	-0.036541	-0.186028	-0.850414	0.375378	0.166096	0.548119	1.830388	0.159452	-0.342159	-0.554762	-0.249145	-0.112945	0.056473	0.774009	-0.508255	0.119590	0.116268	-0.159452	0.312261	-0.219247	-0.465070
Probe 42	-0.790618	0.229213	-0.132877	0.587981	0.837126	-0.534830	0.059795	-0.335514	-0.295652	-0.504934	-0.079726	-0.478357	-0.073082	-0.704249	0.076404	0.478357	0.139521	-0.348802	-0.043185	-0.215925	0.069760	-0.066439	1.119489	-0.521543	-0.807229	0.013288	0.714215	0.232535	0.049829	-0.172741	-0.597947	-0.255788	-0.023253	0.521543	-0.803907	0.215925	0.584660	-0.720858	-0.531509	-0.239179	1.129453	0.166096	0.076404	-0.485002	0.591303	1.308842	-0.465070	-0.026575	1.285590	0.441817	-0.139521	0.089692	0.112945	0.342159	-0.754078	-0.255788	-0.262433	0.079726	0.006644	0.119590	-0.099658	-0.272399
Probe 43	-1.335414	1.036442	-0.342159	0.385344	0.680996	-0.651098	0.970003	0.076404	1.215826	0.395310	0.102980	-0.192671	-0.617879	-0.355446	-0.328871	0.714215	0.142843	1.222469	-0.159452	-0.126233	-0.757399	-0.764043	1.564627	-0.272399	-0.099658	-0.056473	0.710892	-0.511577	-0.282363	-1.209183	0.511577	-0.056473	-0.391987	0.508255	0.637811	0.049829	-0.694283	-0.401953	-0.857057	1.312163	0.093014	-1.132775	-0.677673	-0.777331	-0.269076	-0.232535	-1.302198	0.435172	0.312261	0.491645	-0.548119	0.112945	0.132877	-0.455104	0.328871	-0.870346	0.305618	-0.338837	0.036541	-0.152809	-1.777231	0.249145
Probe 44	0.019932	0.368734	-1.548019	-0.152809	-0.631166	0.348802	0.355446	-1.116167	-0.843770	0.289008	0.820516	0.465070	-0.129556	1.142740	-1.109524	1.581235	0.870346	0.993257	-1.734050	1.727407	0.591303	-0.528187	-1.089592	0.863701	-1.441717	1.255685	0.023253	1.205861	-0.823838	0.083048	-0.538153	-1.328771	-0.936784	-1.541376	0.870346	0.654420	-0.126233	-0.684317	1.072983	-0.767365	-1.092915	-1.594521	-1.411822	0.096336	0.903565	0.199316	0.382022	-0.538153	-1.116167	-1.212504	0.940106	-0.053151	1.049730	-0.584660	-0.285686	-0.724180	-0.408597	-1.166002	1.401857	0.209282	-1.202540	-1.192575
Probe 45	-1.551340	1.139418	-0.016610	-0.458426	0.205960	-0.710892	2.145961	0.039863	-1.697502	0.714215	-0.255788	1.195896	0.292329	2.790417	0.169418	-1.298877	-0.315584	-0.362090	-1.797161	0.594625	-0.501611	-1.949976	-2.205761	0.830482	0.611235	-0.016610	-1.621105	-1.574592	-0.867023	-0.531509	0.242501	-1.435073	-2.205761	-1.624427	1.335414	0.890276	-0.750756	-1.817090	-0.335514	-0.930140	-1.930036	-2.039659	-2.285491	0.478357	2.448260	0.375378	0.770688	-2.577813	-3.534532	-1.700823	0.953393	-0.953393	-0.830482	-0.827160	-0.458426	-0.212603	0.252467	-1.063017	0.770688	-1.979870	-2.135997	0.531509
Probe 46	-0.059795	0.255788	0.265754	-2.019730	1.607819	0.129556	-0.182705	-0.524864	-0.425206	0.979968	-0.415240	-0.697605	-0.504934	1.119489	-0.066439	0.890276	1.504838	-0.694283	-0.312261	-1.036442	0.275720	0.136199	0.475036	-0.398631	-3.052857	-0.046507	0.169418	-0.448461	-0.249145	0.391987	0.481679	-1.172645	-0.112945	-0.009966	-0.328871	0.328871	0.561406	-1.259007	-0.445138	-0.534830	0.996578	-0.332193	-0.694283	-0.498289	0.405276	0.182705	-0.558083	-0.920174	-0.730824	-0.940106	1.195896	0.076404	-0.215925	0.056473	-1.192575	-2.145961	0.049829	-1.159348	0.365412	-0.661064	-0.494968	0.355446
Probe 47	-0.973325	0.249145	-0.192671	0.079726	1.484897	-0.009966	0.521543	0.448461	1.019832	-0.093014	0.365412	0.867023	1.564627	-0.946749	0.315584	0.960038	-1.122810	-0.727503	-0.847091	-0.833804	1.298877	-0.378700	-1.175967	0.428529	-0.239179	0.186028	0.657741	-0.764043	-0.920174	0.358768	-0.328871	-0.986613	-0.916852	-0.587981	-0.737468	0.059795	-0.554762	0.820516	1.192575	0.119590	-0.674352	-0.963359	0.431851	1.046407	-0.504934	0.342159	0.561406	-2.076208	-0.551440	-1.332093	-0.425206	0.587981	0.391987	-1.189253	0.046507	-0.093014	-0.587981	-0.661064	0.169418	-1.391893	-0.421885	0.186028
Probe 48	0.395310	0.837126	0.504934	-0.485002	-0.262433	-0.966681	-0.425206	-0.358768	0.441817	0.435172	0.269076	0.166096	0.259110	-0.933461	-0.372056	-0.019932	0.651098	-0.076404	-0.006644	-0.076404	0.465070	0.531509	-0.627845	-0.385344	-1.285590	0.049829	1.185932	0.408597	-0.239179	0.524864	0.096336	-1.292234	0.358768	0.830482	-0.408597	-0.704249	-1.152705	0.893599	0.385344	0.574694	-0.259110	-0.322227	0.209282	-0.524864	-0.209282	-0.395310	-0.322227	-0.059795	-1.325450	0.405276	-0.983291	0.385344	0.441817	-0.272399	0.335514	-0.428529	-0.292329	-0.023253	-0.149487	-0.312261	-0.714215	0.076404
Probe 49	0.056473	-0.149487	0.122911	0.255788	0.697605	0.126233	-0.863701	-1.445038	0.059795	0.059795	-0.348802	0.229213	0.445138	-0.009966	-0.066439	-0.561406	0.189350	0.076404	-0.491645	-0.953393	0.159452	-0.461748	-0.362090	-1.255685	0.122911	0.275720	0.338837	-0.475036	-0.053151	-0.342159	-0.106302	-0.597947	-0.099658	-0.093014	0.126233	0.232535	0.013288	0.033219	-0.275720	0.239179	-0.850414	0.166096	0.597947	0.813873	-0.029897	0.189350	-0.195994	1.033119	-0.465070	-1.043085	-0.358768	0.199316	0.528187	-0.528187	0.352125	-0.528187	-0.847091	-0.149487	0.438495	0.269076	-0.916852	0.199316
Probe 50	-0.587981	-0.920174	0.033219	0.056473	-0.674352	-0.504934	-0.328871	-1.195896	0.614556	-0.601269	-0.262433	0.132877	0.867023	-0.518221	0.292329	-0.717537	0.614556	0.558083	-0.485002	-0.926818	0.767365	0.395310	-0.458426	-0.485002	-1.375274	0.418563	0.086370	-0.996578	0.574694	0.318905	0.302295	-0.558083	0.259110	0.594625	0.112945	-0.199316	-0.431851	0.448461	-0.421885	0.684317	-0.867023	-0.455104	-0.036541	-1.126132	-0.485002	0.853735	-0.405276	2.139318	0.289008	-0.272399	-0.767365	-0.597947	0.019932	0.488323	1.016510	-0.149487	-0.192671	-0.222569	-0.029897	0.318905	0.405276	-0.003322
Probe 51	-0.298974	0.943427	-0.458426	-0.455104	-0.750756	0.000000	0.338837	-1.129453	-0.518221	0.192671	0.129556	-0.053151	1.295555	-0.518221	1.076304	-0.591303	0.840448	-0.774009	-1.385249	-0.465070	0.455104	0.408597	0.478357	0.508255	-0.893599	0.654420	-0.893599	-0.860380	-0.102980	0.059795	0.063117	-1.189253	1.102881	-0.960038	-0.166096	-0.325549	-6.643856	0.428529	-0.295652	-0.926818	1.428430	0.259110	-0.003322	-2.873468	0.740790	0.654420	-0.684317	-0.342159	0.382022	-0.066439	0.129556	-1.720764	-0.564728	-0.979968	-0.451782	0.900242	-0.694283	-1.451681	1.621105	-1.322128	-0.694283	-0.186028
Probe 52	-1.099558	-0.249145	-0.558083	0.717537	0.541474	0.395310	-0.671030	-1.395214	0.322227	0.810550	-0.963359	0.242501	-0.086370	-0.245822	-0.109624	0.411919	-0.106302	-0.176062	0.372056	-0.896921	0.342159	-0.212603	-0.083048	-1.298877	0.225891	-0.159452	0.960038	-0.089692	-0.073082	-0.501611	0.239179	-1.597843	0.415240	-0.312261	-0.156131	0.059795	0.704249	-0.352125	-0.491645	0.112945	0.378700	-0.697605	-0.013288	-0.043185	-0.584660	0.405276	-0.378700	-0.212603	-0.425206	-0.774009	-0.272399	0.554762	0.255788	-0.491645	-0.189350	-0.644454	-0.063117	-0.066439	0.362090	1.066339	0.000000	0.126233
Probe 53	-0.049829	1.099558	-0.043185	-0.594625	1.119489	0.049829	-0.235857	-0.096336	0.458426	0.485002	0.129556	0.039863	0.239179	0.611235	-1.166002	1.023153	0.391987	0.870346	-0.943427	0.501611	0.209282	-1.023153	-0.783975	-1.106202	0.617879	-0.016610	-0.322227	0.438495	-0.956715	0.644454	0.265754	0.083048	-1.116167	-0.541474	0.634488	-0.212603	-0.265754	-0.684317	-0.255788	-0.269076	-0.607913	-0.614556	-1.069661	-0.707571	0.049829	0.900242	-0.335514	0.448461	-0.754078	-0.900242	0.504934	0.624522	0.202637	-0.621200	-0.704249	-1.036442	-0.219247	-0.421885	0.551440	0.876989	-0.853735	0.039863
Probe 54	1.813769	-1.846996	-1.787196	-2.072886	-1.916749	0.093014	-0.298974	0.601269	0.445138	-2.129353	-0.624522	-0.239179	0.086370	-1.903463	-0.441817	-1.544697	0.671030	-0.611235	-0.637811	-1.830388	-0.767365	-0.747433	-0.438495	-0.225891	-1.983192	-0.627845	-2.361887	-2.408401	-1.464968	0.754078	0.355446	2.836931	-0.508255	0.318905	-1.973227	-1.913428	-0.345480	-0.508255	-0.906886	-0.551440	-1.332093	0.960038	0.554762	1.102881	-1.561305	-0.621200	-0.833804	-0.162775	1.192575	0.033219	-0.162775	-0.166096	-0.840448	2.066243	-0.671030	-0.212603	-0.661064	-2.551240	-0.338837	1.275626	0.744112	-0.571372
Probe 55	-0.272399	0.109624	0.355446	-0.265754	-0.335514	-0.627845	-0.398631	-1.421787	0.023253	0.401953	-0.498289	-0.465070	-0.514898	-0.186028	1.023153	-0.993257	0.099658	-0.272399	0.644454	-1.846996	0.013288	0.534830	-0.405276	-0.920174	-0.880310	0.465070	0.744112	0.401953	-0.501611	-0.471714	-0.295652	-1.222469	-0.106302	0.269076	-0.106302	-0.176062	-1.182610	-0.352125	-0.421885	-0.149487	0.222569	0.355446	0.893599	-1.684215	0.704249	0.172741	0.099658	0.219247	-0.744112	0.109624	0.478357	-0.611235	0.102980	-0.043185	-0.395310	-0.292329	-0.837126	0.249145	0.013288	-0.076404	0.754078	1.185932
Probe 56	-0.219247	0.099658	-0.209282	0.348802	-0.102980	0.697605	0.754078	-0.810550	1.312163	0.438495	-0.083048	0.391987	0.724180	-0.013288	-1.863604	-1.830388	0.455104	0.053151	0.073082	-0.458426	0.730824	-0.332193	0.076404	-0.295652	-0.325549	1.016510	0.551440	-0.179384	-1.192575	-0.106302	-0.149487	-0.352125	-0.298974	-0.176062	-0.548119	-1.099558	-0.212603	-0.308939	0.152809	-0.279042	-0.029897	-0.305618	0.305618	2.122710	-0.700927	0.906886	0.189350	0.076404	-0.315584	-0.478357	0.631166	-0.023253	0.624522	-0.109624	-0.428529	-1.179288	-0.182705	-0.644454	0.289008	0.298974	-0.166096	-0.209282
Probe 57	-0.305618	-1.096236	-2.003122	-0.787297	-0.398631	-6.643856	-0.378700	-0.936784	-0.325549	-1.166002	0.265754	-0.086370	-0.910208	-1.823733	-1.594521	-0.611235	0.023253	0.558083	1.660964	-0.750756	-0.544796	1.385249	1.312163	-0.315584	-0.783975	0.239179	-0.262433	-0.102980	0.790618	0.259110	-0.242501	0.873667	1.102881	0.043185	1.896820	-0.863701	-1.016510	-0.840448	0.179384	-1.488219	-0.375378	2.268872	2.219048	-1.175967	0.790618	1.003223	0.176062	0.524864	-0.043185	-0.830482	-0.916852	-1.342058	-0.279042	-1.096236	-0.644454	0.468392	-0.674352	-1.152705	0.139521	-0.970003	1.039764	-1.102881
Probe 58	-0.770688	-0.421885	-0.172741	-1.797161	-0.428529	0.219247	-0.156131	-2.707366	-0.169418	-1.179288	-0.601269	1.053051	0.641132	-0.202637	0.166096	-1.468289	0.647775	0.700927	-1.162680	-1.192575	1.189253	0.551440	-2.464868	0.096336	-2.209083	2.102781	-1.029798	-1.813769	-0.448461	0.475036	1.594521	-1.793839	-1.714110	-0.488323	0.219247	-0.129556	-0.906886	0.970003	0.970003	0.906886	-1.813769	-0.820516	-1.066339	-1.282269	0.129556	-0.594625	0.488323	-0.342159	-0.229213	-1.122810	-0.677673	-1.169324	-0.956715	-1.033119	2.062921	0.372056	-0.983291	-0.069760	-0.744112	0.597947	-0.903565	2.192475
Probe 59	-3.069465	-2.135997	-3.268783	-2.235656	-1.883533	-3.248842	-1.926714	-2.338636	-3.122610	-3.102681	-1.920071	-1.641034	-2.996379	-2.843574	-2.890076	-3.119289	-2.391793	-1.650999	-2.006443	-1.551340	-1.820412	-1.677572	-2.195796	-2.046302	-3.507960	-1.461646	-2.807025	-1.199218	-2.328671	-2.534632	-2.514703	-3.069465	-1.707466	-3.840152	-2.242299	-2.195796	-3.135897	-2.797061	-2.162580	-2.494773	-2.640935	-2.946555	-3.438195	-1.205861	-2.438295	-2.229012	-2.604386	4.969606	-2.740593	-2.614362	-2.368530	-3.059500	-2.833609	-2.873468	-2.381828	-2.099459	-2.461546	-3.199018	-1.491541	-2.810347	-2.614362	-2.531311
Probe 60	-0.475036	-0.279042	-0.717537	-0.817195	0.023253	-6.643856	-0.109624	0.986613	0.614556	-0.405276	0.677673	-0.212603	-0.093014	-0.289008	-0.800584	-0.348802	0.242501	0.886955	1.205861	0.106302	0.046507	0.265754	0.408597	0.159452	-0.491645	0.036541	-0.438495	-0.475036	0.209282	-0.239179	0.933461	0.279042	-0.202637	0.591303	0.391987	-0.448461	-1.793839	0.378700	-0.106302	1.352022	-0.249145	-0.352125	-0.876989	0.056473	0.149487	0.252467	-1.013189	1.159348	-0.411919	0.232535	-0.634488	-0.156131	-0.485002	0.571372	0.302295	-0.136199	0.813873	0.139521	-1.235756	-0.385344	-0.973325	-0.740790
Probe 61	-0.611235	-0.886955	-0.013288	0.342159	-0.578015	-2.597743	-0.787297	-2.219048	-0.222569	-0.285686	-0.408597	-0.006644	-0.803907	-1.793839	-1.534732	-0.651098	3.245520	-0.993257	0.564728	-0.189350	-1.026476	1.146061	-0.863701	-1.202540	-3.046202	-0.700927	0.146165	0.169418	-0.963359	0.202637	-0.312261	-1.166002	0.411919	0.205960	-0.342159	-0.847091	-1.820412	-0.235857	-0.372056	-0.727503	0.627845	0.043185	-0.212603	-1.690858	-0.342159	-0.518221	-0.142843	-2.235656	-0.993257	-0.481679	-2.657543	-0.096336	0.418563	-1.302198	-0.950072	-0.112945	-0.355446	-0.930140	-0.485002	-1.092915	0.312261	-0.843770
Probe 62	-1.308842	0.587981	1.023153	1.066339	-0.029897	0.644454	0.860380	-0.976647	-0.169418	0.554762	0.308939	-0.006644	0.654420	-1.574592	1.332093	0.548119	-0.940106	1.448360	-0.744112	-0.083048	0.538153	-1.066339	-1.255685	-0.524864	-1.451681	0.083048	0.677673	-0.840448	-0.405276	0.036541	-0.431851	-0.943427	-1.807125	-1.305520	0.508255	0.305618	1.056373	0.016610	0.883633	-0.541474	-1.800482	-1.790517	-1.239077	-0.382022	0.970003	-0.774009	-0.355446	-0.195994	-1.033119	-1.278947	0.428529	-1.106202	-0.312261	-1.750658	0.797263	-0.162775	-0.621200	-0.298974	-0.219247	-1.455003	-1.295555	2.102781
Probe 63	-1.229112	-0.156131	-0.368734	-0.764043	-0.627845	-1.976549	0.657741	-2.265550	0.428529	-1.395214	0.843770	1.448360	-0.089692	-2.102781	0.039863	-0.647775	1.302198	1.501516	-0.488323	-1.677572	0.451782	1.019832	-2.544597	-0.096336	-1.548019	1.524768	-0.162775	-1.936679	0.614556	1.016510	0.999900	-2.783774	0.192671	-0.036541	-0.159452	-0.690961	-2.298777	-0.478357	0.458426	0.026575	-1.421787	-1.162680	-1.112845	-2.611040	0.601269	-0.362090	0.740790	2.484797	-1.156026	-1.312163	-0.963359	-1.086270	-0.418563	-0.159452	0.767365	-0.591303	-0.544796	-0.305618	0.803907	-0.086370	-0.800584	0.800584
Probe 64	-0.448461	0.548119	-2.508060	-0.581338	-0.408597	-1.325450	0.558083	0.754078	0.581338	0.262433	-0.009966	1.361987	-0.129556	1.315485	1.577913	0.136199	-0.518221	0.936784	-0.870346	1.069661	0.979968	-1.727407	-0.438495	-0.116268	1.006544	0.292329	-0.893599	-1.504838	0.876989	-0.465070	0.774009	-0.295652	-0.352125	-0.624522	0.720858	0.986613	0.023253	0.202637	-0.764043	0.903565	-0.073082	-0.195994	-1.687537	0.833804	0.186028	-0.508255	-0.328871	-1.544697	0.029897	-2.478154	-0.707571	-1.727407	0.086370	-1.501516	-1.222469	-1.136097	1.212504	-0.591303	0.355446	0.009966	-2.076208	1.956619
Probe 65	-0.989934	0.043185	-0.960038	-1.222469	0.305618	-0.800584	-0.076404	-2.335314	-0.591303	-1.229112	-0.395310	-0.494968	-0.408597	-1.707466	-0.664386	-0.767365	0.548119	-0.524864	1.082949	-1.654321	-0.734146	1.378595	1.408501	-0.435172	-0.418563	-0.886955	-0.634488	-0.999900	0.631166	-1.169324	-0.305618	0.813873	0.318905	0.531509	0.136199	-1.049730	0.109624	0.066439	-0.989934	-0.425206	1.700823	0.109624	2.089494	-1.767266	-1.441717	0.176062	-1.265650	-0.176062	0.886955	2.561205	-1.581235	-0.016610	0.305618	1.136097	-0.219247	-1.744015	-0.209282	-1.571270	-1.335414	-1.312163	1.481576	-0.441817
Probe 66	-0.661064	-0.744112	0.415240	-0.544796	-0.083048	6.643856	0.192671	-0.677673	0.690961	-0.591303	0.551440	1.099558	-0.428529	-0.438495	1.096236	-0.405276	0.724180	-0.401953	-1.156026	-0.498289	1.066339	-0.641132	-1.255685	1.989835	-1.494862	0.983291	-0.803907	-1.381917	-0.139521	1.571270	-0.578015	-0.534830	-0.830482	0.641132	-1.524768	0.289008	-0.382022	-0.312261	0.614556	0.621200	-0.524864	-0.906886	-0.933461	-0.644454	0.142843	-0.680996	0.584660	0.634488	-0.587981	-0.385344	0.744112	-0.372056	0.275720	-0.950072	0.528187	-0.119590	-0.079726	0.249145	-0.727503	0.252467	-0.863701	1.996478
Probe 67	-0.159452	0.352125	0.139521	-0.372056	0.318905	1.684215	0.408597	-1.381917	-0.820516	-0.850414	-0.634488	-1.026476	-1.411822	0.564728	-0.086370	0.544796	-0.425206	-0.744112	0.465070	-0.671030	-0.485002	0.292329	-0.401953	-0.395310	0.774009	-0.019932	-0.790618	-0.029897	0.212603	-0.126233	0.764043	-0.255788	0.564728	-0.697605	0.963359	0.102980	0.076404	-0.581338	0.212603	-0.611235	0.049829	-0.069760	-0.235857	0.312261	0.783975	-0.149487	-0.209282	-0.750756	-0.245822	0.355446	0.465070	0.362090	0.066439	0.717537	0.043185	1.129453	-0.680996	-0.654420	0.202637	-0.292329	1.006544	-0.362090
Probe 68	-0.391987	-1.647678	-1.132775	-1.046407	-0.803907	-6.643856	-0.810550	-0.112945	-1.348701	-1.438395	-0.641132	-0.724180	0.059795	-0.571372	-0.119590	-0.687639	0.039863	-0.431851	2.348601	-0.780653	-0.455104	2.381828	0.059795	-0.053151	-0.973325	-0.777331	-1.043085	-1.195896	-0.159452	-0.239179	0.308939	-0.269076	1.381917	0.764043	-0.292329	-0.298974	-0.036541	0.039863	-0.906886	-0.528187	1.441717	1.009866	0.710892	-0.548119	0.318905	0.541474	-1.199218	0.023253	0.783975	1.129453	-0.405276	-0.923496	-0.478357	1.541376	-0.362090	-0.156131	-0.524864	-0.960038	-1.136097	-1.272293	2.059600	-0.013288
Probe 69	0.009966	-0.192671	-0.262433	-0.345480	-0.833804	0.365412	0.083048	-0.494968	-0.033219	-0.860380	0.129556	0.312261	-0.235857	-1.777231	1.308842	0.747433	-0.242501	0.730824	-2.282169	-0.282363	0.790618	0.199316	-0.750756	0.518221	-0.906886	0.511577	-1.182610	0.006644	0.511577	-0.269076	-0.362090	0.504934	1.076304	0.152809	-0.139521	0.219247	-0.614556	0.142843	0.252467	-0.302295	-0.684317	0.033219	-0.245822	-0.448461	-0.900242	-0.242501	-0.205960	1.534732	-0.289008	-0.641132	-0.003322	-0.494968	-0.159452	0.498289	0.528187	0.305618	-0.066439	0.069760	0.242501	-0.362090	0.016610	0.172741
Probe 70	-0.607913	0.086370	0.069760	0.807229	0.717537	-2.800382	-0.611235	-1.235756	-0.235857	-0.790618	-0.880310	-1.773909	-1.428430	-0.431851	-0.827160	0.033219	0.999900	-1.328771	0.727503	0.568049	-1.162680	-0.049829	1.202540	-0.940106	-0.272399	-0.292329	0.219247	-0.106302	-0.325549	-0.910208	0.428529	1.930036	0.448461	0.714215	-1.491541	-0.265754	-0.106302	-0.710892	-0.690961	-0.186028	0.724180	0.783975	1.531411	0.039863	-1.278947	-0.229213	-1.468289	-1.843674	1.185932	1.418465	-0.272399	-0.873667	-0.205960	0.747433	-0.837126	0.176062	0.099658	0.205960	-1.139418	0.073082	0.870346	-0.820516
Probe 71	1.159348	-0.587981	-0.358768	-1.056373	-1.046407	-0.558083	-1.325450	-0.607913	0.292329	-0.740790	-0.219247	-0.252467	0.883633	-1.096236	-0.827160	-1.491541	0.594625	0.000000	1.129453	-0.066439	-0.142843	-0.358768	0.129556	-0.179384	-0.797263	-0.607913	-0.700927	-0.312261	-1.056373	0.578015	0.289008	1.411822	-0.242501	0.448461	-1.259007	-0.893599	1.036442	0.508255	-0.501611	-0.205960	-1.378595	0.325549	-0.126233	0.375378	-0.787297	0.096336	-0.853735	-0.817195	0.395310	0.295652	-0.803907	-0.508255	-1.003223	1.870247	0.890276	0.674352	-0.043185	-0.322227	0.541474	-0.209282	0.086370	-0.578015
Probe 72	1.567948	-0.342159	-0.830482	0.614556	0.036541	0.734146	0.637811	-0.259110	-0.568049	0.049829	-0.793941	-0.152809	-0.760722	1.574592	0.488323	-0.843770	0.265754	-0.259110	-1.142740	0.531509	0.368734	-0.315584	-0.332193	1.275626	-0.807229	0.259110	-1.657642	0.956715	1.255685	-0.867023	0.385344	0.285686	-1.395214	-1.441717	-0.029897	0.913530	0.142843	-0.587981	-0.687639	0.966681	-0.817195	-0.285686	-0.574694	1.521446	0.435172	-0.458426	0.431851	-1.086270	-0.837126	0.421885	0.946749	-0.209282	0.594625	-1.092915	-1.192575	0.215925	0.561406	0.209282	-1.252363	0.690961	-1.109524	0.289008
Probe 73	-0.195994	0.465070	-0.558083	0.106302	-0.554762	0.541474	0.209282	-0.059795	-0.654420	0.375378	-0.049829	0.086370	0.295652	-0.757399	-0.401953	-0.382022	-0.338837	0.488323	-0.727503	0.448461	0.863701	-0.139521	-0.418563	-0.614556	0.006644	0.225891	-0.810550	-0.415240	0.205960	0.401953	-0.441817	-0.358768	0.000000	0.847091	0.245822	-0.119590	1.714110	0.717537	-0.242501	-0.345480	0.189350	0.176062	0.176062	0.063117	-0.156131	0.774009	-0.189350	1.790517	-0.906886	0.096336	-0.445138	-1.853639	0.162775	1.082949	-0.295652	0.362090	-0.016610	0.192671	0.704249	-0.624522	1.016510	0.255788
